,Latitude,Longitude,ChcTemp,geometry,Location,X,Y
6356,36.614722,-108.29611100000001,12.807755,POINT (-12055467.93141183 4075932.208577271),"(-108.29611100000001, 36.614722)",-12055467.931411834,4075932.208577271
6357,36.671110999999996,-108.32416699999999,12.807755,POINT (-12058591.11104553 4082209.403343613),"(-108.32416699999999, 36.671110999999996)",-12058591.111045528,4082209.4033436133
6358,36.678333,-108.06944399999999,12.807755,POINT (-12030235.47639219 4083013.352706122),"(-108.06944399999999, 36.678333)",-12030235.476392193,4083013.352706122
6359,36.709722,-107.296944,12.807755,POINT (-11944241.16975439 4086507.560202633),"(-107.296944, 36.709722)",-11944241.16975439,4086507.5602026326
6360,36.716667,-105.516667,12.807755,POINT (-11746061.64064341 4087280.674066192),"(-105.516667, 36.716667)",-11746061.640643414,4087280.6740661915
6361,36.716667,-105.516667,12.807755,POINT (-11746061.64064341 4087280.674066192),"(-105.516667, 36.716667)",-11746061.640643414,4087280.6740661915
6362,36.72,-108.169444,12.807755,POINT (-12041367.42547152 4087651.701929005),"(-108.169444, 36.72)",-12041367.425471522,4087651.7019290053
6363,36.816944,-109.01472199999999,12.807755,POINT (-12135463.34201028 4098443.458644469),"(-109.01472199999999, 36.816944)",-12135463.342010276,4098443.458644469
6364,36.869167,-108.61333300000001,12.807755,POINT (-12090780.92292026 4104256.896412165),"(-108.61333300000001, 36.869167)",-12090780.922920257,4104256.8964121654
6365,36.872778000000004,-107.964444,12.807755,POINT (-12018546.9298589 4104658.87109342),"(-107.964444, 36.872778000000004)",-12018546.9298589,4104658.8710934203
6366,35.213333,-108.017222,12.807755,POINT (-12024422.14994399 3919930.298693976),"(-108.017222, 35.213333)",-12024422.149943989,3919930.298693976
6367,33.05,-104.68083299999999,12.807755,POINT (-11653017.02537571 3679109.170717692),"(-104.68083299999999, 33.05)",-11653017.025375707,3679109.1707176915
6368,34.905833,-107.58666699999999,12.807755,POINT (-11976492.98658549 3885699.555275045),"(-107.58666699999999, 34.905833)",-11976492.986585489,3885699.555275045
6369,34.816666999999995,-107.911111,12.807755,POINT (-12012609.92745642 3875773.641558972),"(-107.911111, 34.816666999999995)",-12012609.927456424,3875773.6415589717
6370,36.375,-107.378611,12.807755,POINT (-11953332.29860901 4049246.477605326),"(-107.378611, 36.375)",-11953332.298609005,4049246.477605326
6371,36.483889000000005,-107.26611100000001,12.807755,POINT (-11940808.85589476 4061367.945638315),"(-107.26611100000001, 36.483889000000005)",-11940808.855894761,4061367.9456383153
6372,36.3625,-108.519167,12.807755,POINT (-12080298.41175022 4047854.98397041),"(-108.519167, 36.3625)",-12080298.411750216,4047854.9839704097
6373,34.850556,-108.70138899999999,12.807755,POINT (-12100583.27200155 3879546.147782465),"(-108.70138899999999, 34.850556)",-12100583.272001548,3879546.147782465
6374,34.816389,-107.883889,12.807755,POINT (-12009579.58827805 3875742.694740531),"(-107.883889, 34.816389)",-12009579.588278048,3875742.694740531
6375,36.124722,-108.174722,12.807755,POINT (-12041954.96974393 4021385.658088567),"(-108.174722, 36.124722)",-12041954.969743928,4021385.658088567
6376,36.643056,-108.528056,12.807755,POINT (-12081287.93070388 4079086.335029408),"(-108.528056, 36.643056)",-12081287.930703878,4079086.335029408
6377,33.891944,-106.93666699999999,12.807755,POINT (-11904135.31756986 3772833.948074143),"(-106.93666699999999, 33.891944)",-11904135.317569861,3772833.9480741434
6378,34.915556,-107.855278,12.807755,POINT (-12006394.62632696 3886781.914684028),"(-107.855278, 34.915556)",-12006394.626326961,3886781.914684028
6379,35.385556,-108.35194399999999,12.807755,POINT (-12061683.23254129 3939102.075356867),"(-108.35194399999999, 35.385556)",-12061683.232541293,3939102.0753568667
6380,34.620556,-107.853889,12.807755,POINT (-12006240.00355425 3853942.664900012),"(-107.853889, 34.620556)",-12006240.00355425,3853942.664900012
6381,34.631944,-108.394167,12.807755,POINT (-12066383.47540106 3855210.371261165),"(-108.394167, 34.631944)",-12066383.475401059,3855210.3712611655
6382,31.998333000000002,-106.440278,12.807755,POINT (-11848877.54685448 3562038.135793603),"(-106.440278, 31.998333000000002)",-11848877.546854481,3562038.1357936026
6383,34.534444,-107.927778,12.807755,POINT (-12014465.28940948 3844356.720908822),"(-107.927778, 34.534444)",-12014465.289409475,3844356.7209088216
6384,36.269166999999996,-105.78944399999999,12.807755,POINT (-11776427.03738353 4037465.201936201),"(-105.78944399999999, 36.269166999999996)",-11776427.037383528,4037465.201936201
6385,36.341389,-105.611944,12.807755,POINT (-11756667.82776772 4045504.918200274),"(-105.611944, 36.341389)",-11756667.827767724,4045504.9182002735
6386,36.711110999999995,-105.589444,12.807755,POINT (-11754163.13922488 4086662.182975344),"(-105.589444, 36.711110999999995)",-11754163.139224876,4086662.182975344
6387,35.811667,-108.671944,12.807755,POINT (-12097305.46959514 3986536.534898279),"(-108.671944, 35.811667)",-12097305.46959514,3986536.534898279
6388,35.405,-108.22083300000001,12.807755,POINT (-12047088.0227839 3941266.57153585),"(-108.22083300000001, 35.405)",-12047088.022783898,3941266.5715358504
6389,35.103611,-106.32305600000001,12.807755,POINT (-11835828.45350471 3907716.101525157),"(-106.32305600000001, 35.103611)",-11835828.453504711,3907716.101525157
6390,34.938333,-107.834722,12.807755,POINT (-12004106.34287422 3889317.438725826),"(-107.834722, 34.938333)",-12004106.342874216,3889317.4387258263
6391,34.7825,-107.892778,12.807755,POINT (-12010569.10723171 3871970.188517038),"(-107.892778, 34.7825)",-12010569.10723171,3871970.188517038
6392,35.308333000000005,-108.10166699999999,12.807755,POINT (-12033822.52434403 3930505.650319338),"(-108.10166699999999, 35.308333000000005)",-12033822.524344025,3930505.650319338
6393,35.520833,-107.626944,12.807755,POINT (-11980976.60171617 3954161.042112908),"(-107.626944, 35.520833)",-11980976.60171617,3954161.0421129083
6394,35.521389,-107.73472199999999,12.807755,POINT (-11992974.39379489 3954222.935749789),"(-107.73472199999999, 35.521389)",-11992974.393794887,3954222.9357497892
6395,34.764444,-108.7175,12.807755,POINT (-12102376.74031772 3869960.203791274),"(-108.7175, 34.764444)",-12102376.740317719,3869960.203791274
6396,34.773889000000004,-107.880278,12.807755,POINT (-12009177.6135968 3871011.616381817),"(-107.880278, 34.773889000000004)",-12009177.613596795,3871011.6163818175
6397,35.613611,-108.51611100000001,12.807755,POINT (-12079958.21938635 3964489.041829727),"(-108.51611100000001, 35.613611)",-12079958.219386354,3964489.0418297267
6398,36.705556,-108.095556,12.807755,POINT (-12033142.25093579 4086043.803203988),"(-108.095556, 36.705556)",-12033142.250935787,4086043.803203988
6399,35.414722,-107.85055600000001,12.807755,POINT (-12005868.97569144 3942348.819625343),"(-107.85055600000001, 35.414722)",-12005868.975691438,3942348.8196253427
6400,34.843889000000004,-109.042222,12.807755,POINT (-12138524.62800709 3878803.980737347),"(-109.042222, 34.843889000000004)",-12138524.628007092,3878803.9807373467
6401,35.1025,-106.339444,12.807755,POINT (-11837652.75731983 3907592.425570885),"(-106.339444, 35.1025)",-11837652.75731983,3907592.425570885
6402,34.563889,-107.58916699999999,12.807755,POINT (-11976771.28531247 3847634.52331523),"(-107.58916699999999, 34.563889)",-11976771.285312472,3847634.52331523
6403,35.124444,-106.31138899999999,12.807755,POINT (-11834529.68900562 3910035.220476853),"(-106.31138899999999, 35.124444)",-11834529.689005625,3910035.220476853
6404,35.573056,-107.69611100000002,12.807755,POINT (-11988676.23693587 3959974.479880606),"(-107.69611100000002, 35.573056)",-11988676.23693587,3959974.479880606
6405,33.308889,-107.27138899999999,12.807755,POINT (-11941396.40016717 3707928.562369672),"(-107.27138899999999, 33.308889)",-11941396.400167167,3707928.5623696717
6406,35.592778,-108.597778,12.807755,POINT (-12089049.34824097 3962169.922878031),"(-108.597778, 35.592778)",-12089049.348240968,3962169.9228780307
6407,35.950833,-105.60305600000001,12.807755,POINT (-11755678.42013355 4002028.423154016),"(-105.60305600000001, 35.950833)",-11755678.420133553,4002028.4231540156
6408,34.732778,-108.79722199999999,12.807755,POINT (-12111251.35276274 3866435.160795815),"(-108.79722199999999, 34.732778)",-12111251.35276274,3866435.160795815
6409,34.653889,-108.593056,12.807755,POINT (-12088523.69760544 3857653.277486624),"(-108.593056, 34.653889)",-12088523.697605442,3857653.2774866237
6410,36.37,-108.568611,12.807755,POINT (-12085802.492653 4048689.880151359),"(-108.568611, 36.37)",-12085802.492653001,4048689.8801513594
6411,34.083333,-106.650278,12.807755,POINT (-11872254.63992107 3794139.274097578),"(-106.650278, 34.083333)",-11872254.639921067,3794139.2740975777
6412,35.345556,-107.631667,12.807755,POINT (-11981502.36367119 3934649.295725135),"(-107.631667, 35.345556)",-11981502.363671187,3934649.295725135
6413,34.475,-108.70833300000001,12.807755,POINT (-12101356.27454562 3837739.445098106),"(-108.70833300000001, 34.475)",-12101356.27454562,3837739.4450981063
6414,35.061111,-108.847222,12.807755,POINT (-12116817.32730241 3902985.023166442),"(-108.847222, 35.061111)",-12116817.327302406,3902985.0231664423
6415,35.153333,-106.362778,12.807755,POINT (-11840250.286318 3913251.129246381),"(-106.362778, 35.153333)",-11840250.286318,3913251.1292463806
6416,34.5675,-107.392222,12.807755,POINT (-11954847.46819819 3848036.497996485),"(-107.392222, 34.5675)",-11954847.468198191,3848036.497996485
6417,35.506667,-106.167222,12.807755,POINT (-11818481.09197643 3952584.090206331),"(-106.167222, 35.506667)",-11818481.09197643,3952584.0902063306
6418,35.523610999999995,-108.21111100000002,12.807755,POINT (-12046005.77469441 3954470.287658331),"(-108.21111100000002, 35.523610999999995)",-12046005.774694405,3954470.287658331
6419,34.593610999999996,-107.5,12.807755,POINT (-11966845.26027691 3850943.161220587),"(-107.5, 34.593610999999996)",-11966845.26027691,3850943.161220587
6420,36.078889000000004,-108.06888899999998,12.807755,POINT (-12030173.6940748 4016283.551867039),"(-108.06888899999998, 36.078889000000004)",-12030173.694074802,4016283.5518670394
6421,36.37,-108.568611,12.807755,POINT (-12085802.492653 4048689.880151359),"(-108.568611, 36.37)",-12085802.492653001,4048689.8801513594
6422,36.113056,-108.195,12.807755,POINT (-12044212.30637823 4020087.004908973),"(-108.195, 36.113056)",-12044212.306378234,4020087.0049089734
6423,36.125833,-108.175556,12.807755,POINT (-12042047.81019925 4021509.334042839),"(-108.175556, 36.125833)",-12042047.81019925,4021509.334042839
6424,36.070833,-108.03944399999999,12.807755,POINT (-12026895.89166839 4015386.762049208),"(-108.03944399999999, 36.070833)",-12026895.891668394,4015386.7620492084
6425,36.070833,-108.03944399999999,12.807755,POINT (-12026895.89166839 4015386.762049208),"(-108.03944399999999, 36.070833)",-12026895.891668394,4015386.7620492084
6426,36.584167,-108.5725,12.807755,POINT (-12086235.41415269 4072530.841536083),"(-108.5725, 36.584167)",-12086235.414152695,4072530.8415360833
6427,36.105833000000004,-107.973056,12.807755,POINT (-12019505.61331361 4019282.944226974),"(-107.973056, 36.105833000000004)",-12019505.613313612,4019282.9442269737
6428,36.1125,-108.115278,12.807755,POINT (-12035337.69393321 4020025.111272092),"(-108.115278, 36.1125)",-12035337.693933213,4020025.1112720915
6429,36.584167,-108.5725,12.807755,POINT (-12086235.41415269 4072530.841536083),"(-108.5725, 36.584167)",-12086235.414152695,4072530.8415360833
6430,36.584167,-108.5725,12.807755,POINT (-12086235.41415269 4072530.841536083),"(-108.5725, 36.584167)",-12086235.414152695,4072530.8415360833
6431,36.520278000000005,-108.559722,12.807755,POINT (-12084812.97369934 4065418.750588792),"(-108.559722, 36.520278000000005)",-12084812.973699339,4065418.750588792
6432,36.370278000000006,-108.568056,12.807755,POINT (-12085740.71033561 4048720.826969801),"(-108.568056, 36.370278000000006)",-12085740.710335609,4048720.826969801
6433,36.131667,-107.847778,12.807755,POINT (-12005559.73014601 4022158.771952126),"(-107.847778, 36.131667)",-12005559.730146011,4022158.771952126
6434,35.909721999999995,-107.369444,12.807755,POINT (-11952311.8328369 3997451.967568013),"(-107.369444, 35.909721999999995)",-11952311.832836902,3997451.967568013
6435,36.3625,-108.519167,12.807755,POINT (-12080298.41175022 4047854.98397041),"(-108.519167, 36.3625)",-12080298.411750216,4047854.9839704097
6436,36.221667,-108.25083300000001,12.807755,POINT (-12050427.6075077 4032177.526123521),"(-108.25083300000001, 36.221667)",-12050427.607507696,4032177.526123521
6437,36.520278000000005,-108.559722,12.807755,POINT (-12084812.97369934 4065418.750588792),"(-108.559722, 36.520278000000005)",-12084812.973699339,4065418.750588792
6438,36.520278000000005,-108.559722,12.807755,POINT (-12084812.97369934 4065418.750588792),"(-108.559722, 36.520278000000005)",-12084812.973699339,4065418.750588792
6439,36.3625,-108.519167,12.807755,POINT (-12080298.41175022 4047854.98397041),"(-108.519167, 36.3625)",-12080298.411750216,4047854.9839704097
6440,36.575278000000004,-108.5625,12.807755,POINT (-12085122.21924476 4071541.322582422),"(-108.5625, 36.575278000000004)",-12085122.219244761,4071541.3225824223
6441,36.368889,-108.57,12.807755,POINT (-12085957.11542571 4048566.204197089),"(-108.57, 36.368889)",-12085957.11542571,4048566.2041970887
6442,36.372778000000004,-108.481944,12.807755,POINT (-12076154.76634442 4048999.125696784),"(-108.481944, 36.372778000000004)",-12076154.766344419,4048999.1256967844
6443,36.438056,-108.47583300000001,12.807755,POINT (-12075474.49293618 4056265.839416787),"(-108.47583300000001, 36.438056)",-12075474.492936183,4056265.839416787
6444,33.622778000000004,-106.4725,12.807755,POINT (-11852464.48348682 3742870.526015282),"(-106.4725, 33.622778000000004)",-11852464.48348682,3742870.5260152817
6445,36.246111,-108.143611,12.807755,POINT (-12038491.70906586 4034898.619756472),"(-108.143611, 36.246111)",-12038491.709065858,4034898.619756472
6446,36.795556,-108.380556,12.807755,POINT (-12064868.30581187 4096062.557375382),"(-108.380556, 36.795556)",-12064868.30581187,4096062.5573753817
6447,34.953889000000004,-106.31388899999999,12.520379,POINT (-11834807.98773261 3891049.124724607),"(-106.31388899999999, 34.953889000000004)",-11834807.987732606,3891049.1247246065
6448,33.405278,-105.738611,12.231162,POINT (-11770768.33370803 3718658.536767744),"(-105.738611, 33.405278)",-11770768.333708035,3718658.536767744
6449,35.090556,-106.255,10.756464,POINT (-11828252.49423928 3906262.825572851),"(-106.255, 35.090556)",-11828252.494239282,3906262.825572851
6450,35.156944,-106.325278,10.756464,POINT (-11836075.80541325 3913653.103927635),"(-106.325278, 35.156944)",-11836075.805413252,3913653.1039276347
6451,33.405278,-105.738611,10.455589,POINT (-11770768.33370803 3718658.536767744),"(-105.738611, 33.405278)",-11770768.333708035,3718658.536767744
6452,35.729444,-108.62888899999999,9.847649,POINT (-12092512.60891904 3977383.512406784),"(-108.62888899999999, 35.729444)",-12092512.608919036,3977383.5124067836
6453,32.666389,-107.131667,9.847649,POINT (-11925842.61827455 3636405.789534993),"(-107.131667, 32.666389)",-11925842.618274549,3636405.789534993
6454,34.414444,-108.766667,9.847649,POINT (-12107849.98572155 3830998.38201363),"(-108.766667, 34.414444)",-12107849.985721553,3830998.3820136297
6455,36.663333,-109.003611,9.847649,POINT (-12134226.47114807 4081343.560344223),"(-109.003611, 36.663333)",-12134226.471148074,4081343.5603442234
6456,35.611667,-107.183889,9.847649,POINT (-11931655.94472275 3964272.636739624),"(-107.183889, 35.611667)",-11931655.944722755,3964272.636739624
6457,32.469722,-106.659444,9.847649,POINT (-11873274.99437368 3614512.919239152),"(-106.659444, 32.469722)",-11873274.994373677,3614512.919239152
6458,34.345833,-103.74055600000001,9.847649,POINT (-11548345.86853108 3823360.640430811),"(-103.74055600000001, 34.345833)",-11548345.868531084,3823360.6404308113
6459,36.189444,-106.557222,9.847649,POINT (-11861895.69338581 4028590.47817169),"(-106.557222, 36.189444)",-11861895.693385808,4028590.47817169
6460,34.288889000000005,-103.829722,9.847649,POINT (-11558271.78224715 3817021.66334708),"(-103.829722, 34.288889000000005)",-11558271.782247154,3817021.6633470803
6461,32.346389,-106.847222,9.847649,POINT (-11894178.34571586 3600783.552481146),"(-106.847222, 32.346389)",-11894178.345715858,3600783.5524811456
6462,32.471111,-106.892222,9.847649,POINT (-11899187.72280155 3614667.542011864),"(-106.892222, 32.471111)",-11899187.722801555,3614667.542011864
6463,32.136389,-106.23611100000001,9.847649,POINT (-11826149.78037769 3577406.459414558),"(-106.23611100000001, 32.136389)",-11826149.78037769,3577406.459414558
6464,32.136666999999996,-105.653056,9.847649,POINT (-11761244.39467322 3577437.406232998),"(-105.653056, 32.136666999999996)",-11761244.394673217,3577437.406232998
6465,32.136666999999996,-105.653056,9.847649,POINT (-11761244.39467322 3577437.406232998),"(-105.653056, 32.136666999999996)",-11761244.394673217,3577437.406232998
6466,32.480556,-104.30833299999999,9.847649,POINT (-11611550.51505521 3615718.954602406),"(-104.30833299999999, 32.480556)",-11611550.515055211,3615718.9546024064
6467,32.572778,-103.53805600000001,9.847649,POINT (-11525803.67164544 3625985.060682344),"(-103.53805600000001, 32.572778)",-11525803.671645444,3625985.0606823443
6468,32.944444,-104.462778,9.847649,POINT (-11628743.25381078 3667358.730547516),"(-104.462778, 32.944444)",-11628743.25381078,3667358.730547516
6469,32.988333000000004,-105.921667,9.847649,POINT (-11791146.03441469 3672244.431678943),"(-105.921667, 32.988333000000004)",-11791146.03441469,3672244.4316789433
6470,33.057778000000006,-106.15388899999999,9.847649,POINT (-11816996.86920568 3679975.013717083),"(-106.15388899999999, 33.057778000000006)",-11816996.869205683,3679975.013717083
6471,33.226389000000005,-105.620833,9.847649,POINT (-11757657.34672139 3698744.704379227),"(-105.620833, 33.226389000000005)",-11757657.346721387,3698744.7043792265
6472,33.555833,-106.534722,9.847649,POINT (-11859391.00484296 3735418.242704125),"(-106.534722, 33.555833)",-11859391.00484296,3735418.242704125
6473,33.765278,-106.298056,9.847649,POINT (-11833045.46623488 3758733.553453323),"(-106.298056, 33.765278)",-11833045.466234878,3758733.553453323
6474,33.936667,-103.662778,9.847649,POINT (-11539687.66117616 3777812.489660891),"(-103.662778, 33.936667)",-11539687.661176162,3777812.4896608912
6475,34.392222,-106.18,9.847649,POINT (-11819903.53242979 3828524.64028922),"(-106.18, 34.392222)",-11819903.532429788,3828524.6402892205
6476,34.395556,-106.22611100000002,9.847649,POINT (-11825036.58546976 3828895.779471525),"(-106.22611100000002, 34.395556)",-11825036.585469758,3828895.7794715255
6477,34.634444,-107.339444,9.847649,POINT (-11948972.24811311 3855488.669988149),"(-107.339444, 34.634444)",-11948972.248113105,3855488.6699881493
6478,34.654167,-107.364722,9.847649,POINT (-11951786.18220138 3857684.224305065),"(-107.364722, 34.654167)",-11951786.182201378,3857684.224305065
6479,34.6675,-106.298056,9.847649,POINT (-11833045.46623488 3859168.447075812),"(-106.298056, 34.6675)",-11833045.466234878,3859168.4470758117
6480,34.755278000000004,-106.287222,9.847649,POINT (-11831839.43087162 3868939.849338664),"(-106.287222, 34.755278000000004)",-11831839.430871624,3868939.849338664
6481,34.84,-107.238611,9.847649,POINT (-11937747.56989795 3878371.059237652),"(-107.238611, 34.84)",-11937747.569897948,3878371.0592376515
6482,34.913333,-107.553611,9.847649,POINT (-11972813.20949783 3886534.451455995),"(-107.553611, 34.913333)",-11972813.209497828,3886534.4514559945
6483,34.913889000000005,-108.679722,9.847649,POINT (-12098171.31259453 3886596.345092876),"(-108.679722, 34.913889000000005)",-12098171.312594531,3886596.345092876
6484,35.062222,-108.85,9.847649,POINT (-12117126.57284783 3903108.699120714),"(-108.85, 35.062222)",-12117126.572847828,3903108.6991207143
6485,35.201944,-107.145556,9.847649,POINT (-11927388.73468218 3918662.481013332),"(-107.145556, 35.201944)",-11927388.734682178,3918662.481013332
6486,35.308333000000005,-108.82305600000001,9.847649,POINT (-12114127.1804879 3930505.650319338),"(-108.82305600000001, 35.308333000000005)",-12114127.180487895,3930505.650319338
6487,35.3325,-107.64833300000001,9.847649,POINT (-11983357.61430475 3933195.908453339),"(-107.64833300000001, 35.3325)",-11983357.614304747,3933195.908453339
6488,35.347221999999995,-106.13333300000001,9.847649,POINT (-11814708.58575294 3934834.753996796),"(-106.13333300000001, 35.347221999999995)",-11814708.58575294,3934834.7539967964
6489,35.363333000000004,-108.04166699999999,9.847649,POINT (-12027143.35489643 3936628.222312968),"(-108.04166699999999, 35.363333000000004)",-12027143.354896428,3936628.222312968
6490,35.363611,-108.043889,9.847649,POINT (-12027390.70680497 3936659.169131408),"(-108.043889, 35.363611)",-12027390.70680497,3936659.169131408
6491,35.388056,-105.96888899999999,9.847649,POINT (-11796402.76340893 3939380.374083849),"(-105.96888899999999, 35.388056)",-11796402.76340893,3939380.374083849
6492,35.391389000000004,-108.159444,9.847649,POINT (-12040254.23056359 3939751.401946664),"(-108.159444, 35.391389000000004)",-12040254.230563587,3939751.401946664
6493,35.405,-108.22083300000001,9.847649,POINT (-12047088.0227839 3941266.57153585),"(-108.22083300000001, 35.405)",-12047088.022783898,3941266.5715358504
6494,35.405,-108.22083300000001,9.847649,POINT (-12047088.0227839 3941266.57153585),"(-108.22083300000001, 35.405)",-12047088.022783898,3941266.5715358504
6495,35.498611,-108.78833300000001,9.847649,POINT (-12110261.83380908 3951687.3003885),"(-108.78833300000001, 35.498611)",-12110261.833809081,3951687.3003884996
6496,35.500833,-103.665,9.847649,POINT (-11539935.0130847 3951934.652297042),"(-103.665, 35.500833)",-11539935.013084704,3951934.6522970423
6497,35.508333,-106.79611100000001,9.847649,POINT (-11888488.69522192 3952769.548477992),"(-106.79611100000001, 35.508333)",-11888488.695221923,3952769.5484779924
6498,35.508889,-108.545556,9.847649,POINT (-12083236.02179276 3952831.442114873),"(-108.545556, 35.508889)",-12083236.02179276,3952831.4421148733
6499,35.510556,-108.500556,9.847649,POINT (-12078226.64470706 3953017.011706026),"(-108.500556, 35.510556)",-12078226.644707063,3953017.011706026
6500,35.515556,-108.58666699999999,9.847649,POINT (-12087812.47737876 3953573.609159991),"(-108.58666699999999, 35.515556)",-12087812.477378761,3953573.609159991
6501,35.515556,-108.58666699999999,9.847649,POINT (-12087812.47737876 3953573.609159991),"(-108.58666699999999, 35.515556)",-12087812.477378761,3953573.609159991
6502,35.515556,-108.58666699999999,9.847649,POINT (-12087812.47737876 3953573.609159991),"(-108.58666699999999, 35.515556)",-12087812.477378761,3953573.609159991
6503,35.515556,-108.58666699999999,9.847649,POINT (-12087812.47737876 3953573.609159991),"(-108.58666699999999, 35.515556)",-12087812.477378761,3953573.609159991
6504,35.528056,-108.59611100000001,9.847649,POINT (-12088863.77864981 3954965.102794908),"(-108.59611100000001, 35.528056)",-12088863.778649814,3954965.102794908
6505,35.528056,-108.59611100000001,9.847649,POINT (-12088863.77864981 3954965.102794908),"(-108.59611100000001, 35.528056)",-12088863.778649814,3954965.102794908
6506,35.528611,-108.59944399999999,9.847649,POINT (-12089234.80651263 3955026.885112298),"(-108.59944399999999, 35.528611)",-12089234.806512628,3955026.885112298
6507,35.528889,-108.745278,9.847649,POINT (-12105468.97313297 3955057.831930738),"(-108.745278, 35.528889)",-12105468.973132974,3955057.8319307384
6508,35.532778,-108.61916699999999,9.847649,POINT (-12091430.36082954 3955490.753430434),"(-108.61916699999999, 35.532778)",-12091430.360829543,3955490.753430434
6509,35.579444,-108.31888899999998,9.847649,POINT (-12058003.56677312 3960685.588787793),"(-108.31888899999998, 35.579444)",-12058003.56677312,3960685.5887877927
6510,35.599444,-107.402778,9.847649,POINT (-11956022.55674301 3962911.978603658),"(-107.402778, 35.599444)",-11956022.556743005,3962911.9786036583
6511,35.664167,-107.97,9.847649,POINT (-12019165.42094975 3970116.910006271),"(-107.97, 35.664167)",-12019165.420949748,3970116.9100062707
6512,35.726110999999996,-109.02861100000001,9.847649,POINT (-12137009.45841791 3977012.484543969),"(-109.02861100000001, 35.726110999999996)",-12137009.458417907,3977012.484543969
6513,35.77,-108.871389,9.847649,POINT (-12119507.5854364 3981898.185675396),"(-108.871389, 35.77)",-12119507.585436404,3981898.1856753957
6514,35.804722,-108.36083300000001,9.847649,POINT (-12062672.75149496 3985763.42103472),"(-108.36083300000001, 35.804722)",-12062672.751494957,3985763.42103472
6515,35.871389,-108.16444399999999,9.847649,POINT (-12040810.82801755 3993184.757527435),"(-108.16444399999999, 35.871389)",-12040810.828017553,3993184.757527435
6516,36.015833,-108.6875,9.847649,POINT (-12099037.15559392 4009264.190055579),"(-108.6875, 36.015833)",-12099037.155593922,4009264.190055579
6517,36.029167,-107.91666699999999,9.847649,POINT (-12013228.41854727 4010748.524145816),"(-107.91666699999999, 36.029167)",-12013228.418547269,4010748.524145816
6518,36.100833,-107.184722,9.847649,POINT (-11931748.67385859 4018726.346773007),"(-107.184722, 36.100833)",-11931748.673858587,4018726.346773007
6519,36.113333000000004,-107.190556,9.847649,POINT (-11932398.11176788 4020117.840407923),"(-107.190556, 36.113333000000004)",-11932398.111767875,4020117.840407923
6520,36.147222,-107.262222,9.847649,POINT (-11940375.93439507 4023890.346631416),"(-107.262222, 36.147222)",-11940375.934395066,4023890.3466314157
6521,36.150278,-108.29861100000001,9.847649,POINT (-12055746.23013882 4024230.53899528),"(-108.29861100000001, 36.150278)",-12055746.230138816,4024230.5389952804
6522,36.154444,-107.91083300000001,9.847649,POINT (-12012578.98063798 4024694.295993925),"(-107.91083300000001, 36.154444)",-12012578.980637984,4024694.2959939246
6523,36.260556,-107.7375,9.847649,POINT (-11993283.63934031 4036506.629800981),"(-107.7375, 36.260556)",-11993283.639340311,4036506.629800981
6524,36.309166999999995,-108.32722199999999,9.847649,POINT (-12058931.1920899 4041917.981567932),"(-108.32722199999999, 36.309166999999995)",-12058931.192089902,4041917.981567932
6525,36.408056,-107.08805600000001,9.847649,POINT (-11920987.86396157 4052926.254692989),"(-107.08805600000001, 36.408056)",-11920987.863961566,4052926.254692989
6526,36.419167,-106.972778,9.847649,POINT (-11908155.1757019 4054163.125555193),"(-106.972778, 36.419167)",-11908155.175701898,4054163.1255551926
6527,36.483889000000005,-107.26611100000001,9.847649,POINT (-11940808.85589476 4061367.945638315),"(-107.26611100000001, 36.483889000000005)",-11940808.855894761,4061367.9456383153
6528,36.601667,-108.63972199999999,9.847649,POINT (-12093718.5329628 4074478.932624965),"(-108.63972199999999, 36.601667)",-12093718.5329628,4074478.9326249654
6529,36.683889,-108.05138899999999,9.847649,POINT (-12028225.60298592 4083631.84379697),"(-108.05138899999999, 36.683889)",-12028225.60298592,4083631.84379697
6530,36.720556,-108.76472199999999,9.847649,POINT (-12107633.46931196 4087713.595565887),"(-108.76472199999999, 36.720556)",-12107633.469311958,4087713.5955658867
6531,36.78,-108.89638899999999,9.847649,POINT (-12122290.57270624 4094330.871376602),"(-108.89638899999999, 36.78)",-12122290.572706236,4094330.871376602
6532,36.910556,-108.80805600000001,9.847649,POINT (-12112457.388126 4108864.298816608),"(-108.80805600000001, 36.910556)",-12112457.388125995,4108864.2988166083
6533,35.112778000000006,-106.319722,9.847649,POINT (-11835457.3143224 3908736.56729726),"(-106.319722, 35.112778000000006)",-11835457.314322405,3908736.56729726
6534,35.391389000000004,-108.159444,9.847649,POINT (-12040254.23056359 3939751.401946664),"(-108.159444, 35.391389000000004)",-12040254.230563587,3939751.401946664
6535,34.632222,-107.87583300000001,9.847649,POINT (-12008682.79846022 3855241.318079606),"(-107.87583300000001, 34.632222)",-12008682.798460219,3855241.318079606
6536,34.811389,-106.073333,9.847649,POINT (-11808029.41630534 3875186.097286565),"(-106.073333, 34.811389)",-11808029.416305343,3875186.0972865648
6537,35.101667,-106.363611,9.847649,POINT (-11840343.01545383 3907499.696435055),"(-106.363611, 35.101667)",-11840343.015453832,3907499.6964350548
6538,34.632222,-107.87583300000001,9.847649,POINT (-12008682.79846022 3855241.318079606),"(-107.87583300000001, 34.632222)",-12008682.798460219,3855241.318079606
