OID_,id,gid,Latitude,Longitude,area_or_ams_map,twn_rng_sec,county,state,tect_prov,location_notes,meas_date,drill_date,collar_elevation,drill_depth,water_table,surf_temp,min_temp,max_temp,bot_temp,interval_id,depth,bottom,geoth_grad,geoth_grad_sym,geoth_grad_std_err,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,GeothermGrad,smu_id
857,115b3c73-eb71-36a2-a572-9af52c267805,NM-00119,35.250059100000001,-107.217304299999995,ALBUQUERQUE AMS,,,NM,COLORADO PLATEAU,,,,1970.000000000000000,,,,,,,b,100.000000000000000,130.000000000000000,21.100000000000001,,,21.100000000000001,,,21.100000000000001,SMU 100708
858,115b3c73-eb71-36a2-a572-9af52c267805,NM-00119,35.250059100000001,-107.217304299999995,ALBUQUERQUE AMS,,,NM,COLORADO PLATEAU,,,,1970.000000000000000,,,,,,,a,100.000000000000000,300.000000000000000,,,,,,,,SMU 100708
859,c5748ce3-b2cd-3acb-bead-e2c1a202c2c3,NM-00123,33.566796500000002,-107.600603199999995,TULAROSA AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1750.000000000000000,,,,,,,c,100.000000000000000,230.000000000000000,41.600000000000001,,,41.600000000000001,,,41.600000000000001,SMU 100708
860,c5748ce3-b2cd-3acb-bead-e2c1a202c2c3,NM-00123,33.566796500000002,-107.600603199999995,TULAROSA AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1750.000000000000000,,,,,,,b,70.000000000000000,120.000000000000000,23.899999999999999,,,23.899999999999999,,,23.899999999999999,SMU 100708
861,c5748ce3-b2cd-3acb-bead-e2c1a202c2c3,NM-00123,33.566796500000002,-107.600603199999995,TULAROSA AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1750.000000000000000,,,,,,,a,70.000000000000000,230.000000000000000,,,,,,,,SMU 100708
862,83dc66c6-9eca-37eb-99cb-52b6baad8db2,NM-00124,33.566796500000002,-107.600603199999995,TULAROSA AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1910.000000000000000,,,,,,,c,200.000000000000000,250.000000000000000,81.900000000000006,,,81.900000000000006,,,81.900000000000006,SMU 100708
863,83dc66c6-9eca-37eb-99cb-52b6baad8db2,NM-00124,33.566796500000002,-107.600603199999995,TULAROSA AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1910.000000000000000,,,,,,,b,110.000000000000000,190.000000000000000,79.200000000000003,,,79.200000000000003,,,79.200000000000003,SMU 100708
864,83dc66c6-9eca-37eb-99cb-52b6baad8db2,NM-00124,33.566796500000002,-107.600603199999995,TULAROSA AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1910.000000000000000,,,,,,,a,110.000000000000000,250.000000000000000,,,,,,,,SMU 100708
865,c3068b62-d31a-364b-97d7-029c45f6333d,NM-00136,32.016840999999999,-106.800570500000006,LAS  CRUCES AMS NEW MEXICO,26S/1E-35,,NM,BASIN AND RANGE,,,,1269.000000000000000,,,,,,,a,743.000000000000000,1988.000000000000000,39.200000000000003,*,,39.200000000000003,*,,39.200000000000003,SMU 100714
866,a6b04a18-98be-3e4b-8a5d-a7dfed1c123d,NM-00137,32.566829400000003,-106.050552900000000,LAS  CRUCES AMS NEW MEXICO,20S/9E-18,,NM,BASIN AND RANGE,,,,1234.000000000000000,,,,,,,a,90.000000000000000,1585.000000000000000,41.700000000000003,,,41.700000000000003,,,41.700000000000003,SMU 100714
867,80a56164-c1e1-3976-b33d-38058586738e,NM-00139,33.283411299999997,-105.967254999999994,ROSWELL AMS NEW MEXICO,12S/9E-10,,NM,BASIN AND RANGE,,,,1374.000000000000000,,,,,,,a,2438.000000000000000,2888.000000000000000,39.899999999999999,*,,39.899999999999999,*,,39.899999999999999,SMU 100714
868,0d03faae-b5bc-3693-a2f7-e11edd1775e4,NM-00143,34.100086800000000,-106.917287500000000,SOCORRO AMS,,,NM,BASIN AND RANGE,,,,1451.000000000000000,,,,,,,a,10.000000000000000,20.000000000000000,93.900000000000006,,,93.900000000000006,,,93.900000000000006,SMU 100444
869,1ed6687d-e733-3421-a9d4-c018e5c60129,NM-00146,32.450130100000003,-106.600567699999999,LAS  CRUCES AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1530.000000000000000,,,,,,,b,80.000000000000000,310.000000000000000,29.500000000000000,,,29.500000000000000,,,29.500000000000000,SMU 100710
870,1ed6687d-e733-3421-a9d4-c018e5c60129,NM-00146,32.450130100000003,-106.600567699999999,LAS  CRUCES AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1530.000000000000000,,,,,,,a,310.000000000000000,840.000000000000000,36.700000000000003,,,36.700000000000003,,,36.700000000000003,SMU 100710
871,0897ca66-d07a-36a0-b2cf-4e3cf380e962,NM-00154,34.316775800000002,-108.117323099999993,ST JOHNS AMS,,,NM,COLORADO PLATEAU,,,,2320.000000000000000,,,,,,,a,70.000000000000000,220.000000000000000,35.100000000000001,,,35.100000000000001,,,35.100000000000001,SMU 100708
872,f81b0008-383b-3cbd-8d88-e77b446ebc76,NM-00179,34.010084599999999,-107.820612499999996,SOCORRO AMS,,,NM,COLORADO PLATEAU,,,,,,,,,,,a,823.000000000000000,1463.000000000000000,51.799999999999997,,,51.799999999999997,,,51.799999999999997,SMU 100685
873,bcfe9baf-09d7-3bea-932a-87b76faed82a,NM-00185,35.333359000000002,-106.867294799999996,ALBUQUERQUE AMS,13N/1E-28,,NM,BASIN AND RANGE,,,,1915.000000000000000,,,,,,,a,1435.000000000000000,2735.000000000000000,32.500000000000000,*,,32.500000000000000,*,,32.500000000000000,SMU 100714
874,7d81d985-3077-36ce-9a28-820c2657a1ae,NM-00190,35.250064100000003,-106.183874399999993,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,2160.000000000000000,,,,,,,e,310.000000000000000,490.000000000000000,19.899999999999999,,,19.899999999999999,,,19.899999999999999,SMU 100708
875,7d81d985-3077-36ce-9a28-820c2657a1ae,NM-00190,35.250064100000003,-106.183874399999993,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,2160.000000000000000,,,,,,,d,180.000000000000000,270.000000000000000,21.600000000000001,,,21.600000000000001,,,21.600000000000001,SMU 100708
876,7d81d985-3077-36ce-9a28-820c2657a1ae,NM-00190,35.250064100000003,-106.183874399999993,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,2160.000000000000000,,,,,,,c,80.000000000000000,160.000000000000000,23.000000000000000,,,23.000000000000000,,,23.000000000000000,SMU 100708
877,7d81d985-3077-36ce-9a28-820c2657a1ae,NM-00190,35.250064100000003,-106.183874399999993,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,2160.000000000000000,,,,,,,b,40.000000000000000,80.000000000000000,15.800000000000001,,,15.800000000000001,,,15.800000000000001,SMU 100708
878,7d81d985-3077-36ce-9a28-820c2657a1ae,NM-00190,35.250064100000003,-106.183874399999993,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,2160.000000000000000,,,,,,,a,40.000000000000000,490.000000000000000,,,,,,,,SMU 100708
879,b1f029f3-2d85-351f-a51f-73e4c2bca5b4,NM-00191,32.800113899999999,-108.067311000000004,SILVER CITY AMS,,,NM,BASIN AND RANGE,,,,,280.000000000000000,,,,,,c,180.000000000000000,240.000000000000000,48.100000000000001,,1.600000000000000,48.100000000000001,,,48.100000000000001,SMU 100623
880,b1f029f3-2d85-351f-a51f-73e4c2bca5b4,NM-00191,32.800113899999999,-108.067311000000004,SILVER CITY AMS,,,NM,BASIN AND RANGE,,,,,280.000000000000000,,,,,,b,225.000000000000000,280.000000000000000,22.699999999999999,,0.200000000000000,22.699999999999999,,,22.699999999999999,SMU 100623
881,b1f029f3-2d85-351f-a51f-73e4c2bca5b4,NM-00191,32.800113899999999,-108.067311000000004,SILVER CITY AMS,,,NM,BASIN AND RANGE,,,,,280.000000000000000,,,,,,a,,,35.399999999999999,*,,35.399999999999999,*,,35.399999999999999,SMU 100623
882,15b1320a-1023-34a6-92c5-927e4234ba6b,NM-00200,34.116785600000000,-107.083892300000002,SOCORRO AMS,,,NM,BASIN AND RANGE,,,,1786.000000000000000,,,,,,,c,40.000000000000000,50.000000000000000,20.699999999999999,,,20.699999999999999,,,20.699999999999999,SMU 100444
883,15b1320a-1023-34a6-92c5-927e4234ba6b,NM-00200,34.116785600000000,-107.083892300000002,SOCORRO AMS,,,NM,BASIN AND RANGE,,,,1786.000000000000000,,,,,,,b,30.000000000000000,40.000000000000000,44.200000000000003,,,44.200000000000003,,,44.200000000000003,SMU 100444
884,15b1320a-1023-34a6-92c5-927e4234ba6b,NM-00200,34.116785600000000,-107.083892300000002,SOCORRO AMS,,,NM,BASIN AND RANGE,,,,1786.000000000000000,,,,,,,a,50.000000000000000,80.000000000000000,10.199999999999999,,,10.199999999999999,,,10.199999999999999,SMU 100444
885,b7efaf20-6fc1-3795-a806-e431251df877,NM-00213,33.283405299999998,-107.267291799999995,TULAROSA AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1650.000000000000000,,,,,,,a,20.000000000000000,160.000000000000000,43.000000000000000,,,43.000000000000000,,,43.000000000000000,SMU 100708
886,a0a1148c-8d93-38a7-a98f-271dd13937b2,NM-00221,32.200130000000001,-108.083907400000001,SILVER CITY AMS,24S/12W-28,,NM,BASIN AND RANGE,,,,1280.000000000000000,,,,,,,c,391.000000000000000,472.000000000000000,17.300000000000001,,,17.300000000000001,,,17.300000000000001,SMU 0483
887,a0a1148c-8d93-38a7-a98f-271dd13937b2,NM-00221,32.200130000000001,-108.083907400000001,SILVER CITY AMS,24S/12W-28,,NM,BASIN AND RANGE,,,,1280.000000000000000,,,,,,,b,290.000000000000000,371.000000000000000,23.399999999999999,,,23.399999999999999,,,23.399999999999999,SMU 0483
888,a0a1148c-8d93-38a7-a98f-271dd13937b2,NM-00221,32.200130000000001,-108.083907400000001,SILVER CITY AMS,24S/12W-28,,NM,BASIN AND RANGE,,,,1280.000000000000000,,,,,,,a,498.000000000000000,578.000000000000000,19.899999999999999,,,19.899999999999999,,,19.899999999999999,SMU 0483
889,803817a2-18c7-3b0f-a15f-9130c4ab2881,NM-00229,34.966757399999999,-108.750646099999997,ST JOHNS AMS,,,NM,COLORADO PLATEAU,,,,2130.000000000000000,,,,,,,d,240.000000000000000,290.000000000000000,71.599999999999994,,,71.599999999999994,,,71.599999999999994,SMU 100708
890,803817a2-18c7-3b0f-a15f-9130c4ab2881,NM-00229,34.966757399999999,-108.750646099999997,ST JOHNS AMS,,,NM,COLORADO PLATEAU,,,,2130.000000000000000,,,,,,,c,200.000000000000000,240.000000000000000,50.600000000000001,,,50.600000000000001,,,50.600000000000001,SMU 100708
891,803817a2-18c7-3b0f-a15f-9130c4ab2881,NM-00229,34.966757399999999,-108.750646099999997,ST JOHNS AMS,,,NM,COLORADO PLATEAU,,,,2130.000000000000000,,,,,,,b,50.000000000000000,150.000000000000000,24.899999999999999,,,24.899999999999999,,,24.899999999999999,SMU 100708
892,803817a2-18c7-3b0f-a15f-9130c4ab2881,NM-00229,34.966757399999999,-108.750646099999997,ST JOHNS AMS,,,NM,COLORADO PLATEAU,,,,2130.000000000000000,,,,,,,a,50.000000000000000,290.000000000000000,,,,,,,,SMU 100708
893,6ba029c2-b79f-348b-8340-eae3e34c99f8,NM-00230,34.400070900000003,-108.670639399999999,ST JOHNS AMS,,,NM,COLORADO PLATEAU,,,,,,,,,,,a,27.000000000000000,45.000000000000000,56.000000000000000,,,56.000000000000000,,,56.000000000000000,SMU 100685
894,27220446-422f-32ac-aa3c-7ab5542f09e5,NM-00232,34.400070800000002,-108.700640300000003,ST JOHNS AMS,,,NM,COLORADO PLATEAU,,,,,,,,,,,a,27.000000000000000,57.000000000000000,44.200000000000003,,,44.200000000000003,,,44.200000000000003,SMU 100685
895,b1ce08c8-5478-3fe2-9641-b996efb9f0cc,NM-00234,34.100085800000002,-107.132293599999997,SOCORRO PROSPECT,2S/3W-34,,NM,BASIN AND RANGE,,1/8/1977 0:00:00,1/15/1977 0:00:00,1875.000000000000000,98.000000000000000,,,,19.870000000000001,19.870000000000001,a,21.000000000000000,98.000000000000000,38.899999999999999,,,38.899999999999999,,0.300000000000000,38.899999999999999,SMU 100583
896,de9a056f-3075-375a-a7e3-971afc495106,NM-00239,34.071786500000002,-107.132293399999995,SOCORRO PROSPECT,3S/3W-3,,NM,BASIN AND RANGE,,1/8/1977 0:00:00,,2014.000000000000000,,,,,17.680000000000000,17.680000000000000,b,15.000000000000000,27.000000000000000,64.500000000000000,,,64.500000000000000,,0.500000000000000,64.500000000000000,SMU 100583
897,de9a056f-3075-375a-a7e3-971afc495106,NM-00239,34.071786500000002,-107.132293399999995,SOCORRO PROSPECT,3S/3W-3,,NM,BASIN AND RANGE,,1/8/1977 0:00:00,,2014.000000000000000,,,,,17.680000000000000,17.680000000000000,a,27.000000000000000,46.000000000000000,39.600000000000001,,,39.600000000000001,,2.500000000000000,39.600000000000001,SMU 100583
898,52de8ef7-9b97-376c-be24-45b628c3c562,NM-00242,32.166926799999999,-108.912629999999993,ANIMAS,24S/20W-33C,,NM,BASIN AND RANGE,,1/10/1973 0:00:00,,,,,,,,22.000000000000000,a,,,33.600000000000001,,,,,,33.600000000000001,SMU 100563
899,cb9f8957-c718-302b-b7df-ba69eaa05c90,NM-00243,34.370074600000002,-108.100623100000007,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/10/1973 0:00:00,,,85.299999999999997,,,,13.800000000000001,13.600000000000000,a,42.700000000000003,73.200000000000003,27.000000000000000,,,,,,27.000000000000000,SMU 1609
900,8040477e-db88-371d-a34c-bd41109d4fd5,NM-00251,32.013431099999998,-108.899628600000000,ANIMAS,26S/20W-28C,,NM,BASIN AND RANGE,,1/10/1973 0:00:00,,,,,,,,21.000000000000000,a,,,36.899999999999999,,,,,,36.899999999999999,SMU 100563
901,bf200fa2-1ae2-3b62-a930-f635d722cdb6,NM-00252,34.910058300000003,-108.840648200000004,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/10/1973 0:00:00,,,127.099999999999994,,,,22.039999999999999,19.109999999999999,a,58.799999999999997,127.099999999999994,63.000000000000000,,,,,,63.000000000000000,SMU 1609
902,73e98cd0-a924-30b0-a7ab-81a96481c29d,NM-00253,34.080086799999997,-107.018890200000001,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,1/10/1973 0:00:00,,1737.000000000000000,,,,,,,a,18.000000000000000,146.000000000000000,27.000000000000000,,,27.000000000000000,,0.100000000000000,27.000000000000000,SMU 100583
903,3e582117-d965-37b2-b577-f20e72d0407b,NM-00257,32.029631100000003,-108.811626300000000,ANIMAS,26S/19W-20C,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,24.600000000000001,b,,,115.000000000000000,,,,,,115.000000000000000,SMU 100563
904,3e582117-d965-37b2-b577-f20e72d0407b,NM-00257,32.029631100000003,-108.811626300000000,ANIMAS,26S/19W-20C,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,24.600000000000001,a,,,42.500000000000000,,,,,,42.500000000000000,SMU 100563
905,6b667881-cb12-323f-836d-905ebadb64d6,NM-00266,32.008831600000001,-108.833626800000005,ANIMAS,26S/20W-36A,,NM,BASIN AND RANGE,,1/28/1974 0:00:00,,,,,,,,28.600000000000001,b,,,78.000000000000000,,,,,,78.000000000000000,SMU 100563
906,6b667881-cb12-323f-836d-905ebadb64d6,NM-00266,32.008831600000001,-108.833626800000005,ANIMAS,26S/20W-36A,,NM,BASIN AND RANGE,,1/28/1974 0:00:00,,,,,,,,28.600000000000001,a,,,52.200000000000003,,,,,,52.200000000000003,SMU 100563
907,a6e663ec-8c39-38f7-983d-9f5cb06c2a3a,NM-00267,35.110054800000000,-108.650644400000004,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/28/1974 0:00:00,,,114.900000000000006,,,,18.859999999999999,18.859999999999999,a,106.700000000000003,114.900000000000006,59.000000000000000,,,,,,59.000000000000000,SMU 1609
908,9922cab1-f72d-320d-b56c-a024136aee25,NM-00269,32.072129699999998,-108.867628100000005,ANIMAS,26S/20W-3D,,NM,BASIN AND RANGE,,1/24/1974 0:00:00,,,,,,,,28.600000000000001,b,,,6.000000000000000,,,,,,6.000000000000000,SMU 100563
909,9922cab1-f72d-320d-b56c-a024136aee25,NM-00269,32.072129699999998,-108.867628100000005,ANIMAS,26S/20W-3D,,NM,BASIN AND RANGE,,1/24/1974 0:00:00,,,,,,,,28.600000000000001,a,,,121.000000000000000,,,,,,121.000000000000000,SMU 100563
910,6f4bc505-bd2a-3f50-8b89-93a7b1ef3dcc,NM-00272,32.068230100000001,-108.797626199999996,ANIMAS,26S/19W-4C,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,24.199999999999999,a,,,45.000000000000000,,,,,,45.000000000000000,SMU 100563
911,512fda55-1d90-3297-8cb1-8279620cc6f8,NM-00273,35.270051299999999,-108.630645099999995,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/1/1980 0:00:00,,,33.500000000000000,,,,16.710000000000001,12.090000000000000,a,12.199999999999999,33.500000000000000,32.000000000000000,,,,,,32.000000000000000,SMU 1609
912,68599237-2ec6-3291-acf1-4ee25b6b4937,NM-00275,32.094929200000003,-108.826627200000004,ANIMAS,25S/19W-29C,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,28.300000000000001,a,,,79.500000000000000,,,,,,79.500000000000000,SMU 100563
913,59ca875d-0ea3-37e3-b1f2-c2a7598658b7,NM-00276,35.240051200000003,-108.770648800000004,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/1/1980 0:00:00,,,132.300000000000011,,,,15.800000000000001,15.800000000000001,a,105.200000000000003,132.300000000000011,27.000000000000000,,,,,,27.000000000000000,SMU 1609
914,f3a3137d-f303-3bbe-a34c-172837abf4d7,NM-00280,34.043387500000001,-107.065591299999994,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,1860.000000000000000,,,,,,,a,30.000000000000000,60.000000000000000,25.100000000000001,,,25.100000000000001,,1.500000000000000,25.100000000000001,SMU 100583
915,6d53b0df-27ba-3d19-88e8-969c484ead39,NM-00281,32.223025300000003,-108.897630000000007,ANIMAS,24S/20W-16A,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,21.100000000000001,a,,,37.299999999999997,,,,,,37.299999999999997,SMU 100563
916,4d54c08b-7f4e-3ed9-a787-f9a08ff620a0,NM-00288,35.590046000000001,-108.330639000000005,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/1/1980 0:00:00,,,475.500000000000000,,,,23.870000000000001,23.870000000000001,a,274.300000000000011,475.500000000000000,17.000000000000000,,,,,,17.000000000000000,SMU 1609
917,72574903-ad49-3914-98f5-642e766a642c,NM-00289,34.000588600000000,-107.037290200000001,SOCORRO PROSPECT,3S/2W-34,,NM,BASIN AND RANGE,,1/6/1977 0:00:00,,1856.000000000000000,110.000000000000000,,,,18.800000000000001,18.800000000000001,a,21.000000000000000,110.000000000000000,16.000000000000000,,,16.000000000000000,,0.500000000000000,16.000000000000000,SMU 100583
918,a0663d5b-68b8-33e4-8993-bf5d7d7d07c1,NM-00291,35.590046200000003,-108.300638100000000,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/1/1980 0:00:00,,,481.600000000000023,,,,23.640000000000001,23.640000000000001,a,85.299999999999997,481.600000000000023,24.000000000000000,,,,,,24.000000000000000,SMU 1609
919,4c64ddfc-c433-3f52-afb2-5bc6e33361a4,NM-00302,31.889535599999999,-108.690622000000005,ANIMAS,28S/18W-9B,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,22.600000000000001,a,,,30.699999999999999,,,,,,30.699999999999999,SMU 100563
920,fe1147a4-1a7f-37ac-a8ae-80b96cfe2206,NM-00303,35.500046099999999,-108.670648000000000,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/1/1980 0:00:00,,,127.099999999999994,,,,16.399999999999999,16.399999999999999,a,51.799999999999997,127.099999999999994,30.000000000000000,,,29.199999999999999,,,29.199999999999999,SMU 1609
921,75c67ab1-facb-3786-b151-5d4a171ed93b,NM-00305,31.863735500000001,-108.854626400000001,ANIMAS,28S/20W-14D,,NM,BASIN AND RANGE,,1/24/1973 0:00:00,,,,,,,,26.500000000000000,a,,,76.299999999999997,,,,,,76.299999999999997,SMU 100563
922,be61f57b-8e84-3c14-85b1-d4fefe6895cd,NM-00312,35.500048600000000,-108.210634799999994,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/7/1974 0:00:00,,,792.500000000000000,,,,36.270000000000003,36.270000000000003,a,426.699999999999989,792.500000000000000,38.000000000000000,,,,,,38.000000000000000,SMU 1609
923,b3400a68-1778-360e-9fab-8bd1c55f8502,NM-00313,34.033388199999997,-106.967288400000001,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,1/7/1974 0:00:00,,1676.000000000000000,,,,,,,a,18.000000000000000,122.000000000000000,86.000000000000000,,,86.000000000000000,,0.700000000000000,86.000000000000000,SMU 100583
924,ed4503f7-cad4-398c-bea1-883577097130,NM-00314,32.011932199999997,-108.692622900000003,ANIMAS,26S/18W-28C,,NM,BASIN AND RANGE,,1/7/1974 0:00:00,,,,,,,,23.100000000000001,a,,,44.200000000000003,,,,,,44.200000000000003,SMU 100563
925,c4c25d4b-b1d1-36a5-a6da-0173910861ec,NM-00318,34.006788700000001,-106.985588800000002,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,1/28/1974 0:00:00,,1643.000000000000000,,,,,,,a,37.000000000000000,140.000000000000000,53.799999999999997,,,53.799999999999997,,0.400000000000000,53.799999999999997,SMU 100583
926,bd666b9b-d9ce-3a77-b8e4-564af8f560da,NM-00327,33.996789100000001,-106.962288000000001,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,1/5/1974 0:00:00,,1590.000000000000000,,,,,,,a,27.000000000000000,137.000000000000000,48.799999999999997,,,48.799999999999997,,0.300000000000000,48.799999999999997,SMU 100583
927,ec5832aa-7eab-3fe9-b718-44bee0a7ab79,NM-00328,33.973389699999998,-106.957287699999995,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,1/19/1974 0:00:00,,1585.000000000000000,,,,,,,a,21.000000000000000,70.000000000000000,48.600000000000001,,,48.600000000000001,,0.900000000000000,48.600000000000001,SMU 100583
928,ae45a0e2-e522-3f50-8b7a-fc648d0fb097,NM-00332,34.021788700000002,-106.927287199999995,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,1/19/1978 0:00:00,,1509.000000000000000,,,,,,,a,37.000000000000000,79.000000000000000,36.799999999999997,,,36.799999999999997,,0.700000000000000,36.799999999999997,SMU 100583
929,2475a89c-d7a2-3f86-b080-4c2e19554986,NM-00334,34.111786400000000,-106.940588199999993,SOCORRO PROSPECT,2S/1W-28,,NM,BASIN AND RANGE,,1/28/1977 0:00:00,1/23/1977 0:00:00,1494.000000000000000,98.000000000000000,,,,21.800000000000001,21.800000000000001,a,21.000000000000000,98.000000000000000,47.000000000000000,,,47.000000000000000,,0.300000000000000,47.000000000000000,SMU 100583
930,7b3ff7da-1a59-327f-98f4-bf7676cf7b11,NM-00335,34.113386300000002,-106.952288600000003,SOCORRO PROSPECT,2S/1W-29,,NM,BASIN AND RANGE,,1/29/1977 0:00:00,1/28/1977 0:00:00,1536.000000000000000,76.000000000000000,,,,22.160000000000000,22.160000000000000,a,18.000000000000000,76.000000000000000,53.399999999999999,,,53.399999999999999,,0.100000000000000,53.399999999999999,SMU 100583
931,763bf6b5-1ef6-33ed-b85c-7de9e82f0725,NM-00343,34.990066599999999,-106.843891600000006,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,1/3/1977 0:00:00,,1408.000000000000000,,,,,,,a,21.000000000000000,91.000000000000000,26.699999999999999,,,26.699999999999999,,0.700000000000000,26.699999999999999,SMU 100583
932,392367b1-4795-36e2-b6d5-576770f23eca,NM-00344,32.133328200000001,-108.825627400000002,ANIMAS,25S/19W-17B,,NM,BASIN AND RANGE,,1/11/1977 0:00:00,,,,,,,,25.500000000000000,a,,,55.500000000000000,,,,,,55.500000000000000,SMU 100563
933,b622e439-48a0-3de9-a46d-1486e69e1756,NM-00346,32.183526800000003,-108.825627699999998,ANIMAS,24S/19W-29C,,NM,BASIN AND RANGE,,,,,,,,,,24.600000000000001,a,,,46.000000000000000,,,,,,46.000000000000000,SMU 100563
934,19d73b03-032c-302c-853d-7dae8da33806,NM-00348,31.900139599999999,-107.795597400000005,TRES HERMANAS NEW MEXICO,28S/9W-6,,NM,BASIN AND RANGE,,,,,175.000000000000000,,,,,27.000000000000000,a,0.000000000000000,175.000000000000000,52.000000000000000,,,,,,52.000000000000000,SMU 100571
935,a44922cd-3201-3981-830d-2c291c7bcfdd,NM-00352,32.150227700000002,-108.826627500000001,ANIMAS,25S/19W-8B,,NM,BASIN AND RANGE,,,,,,,,,,46.090000000000003,b,,,252.500000000000000,,,,,,252.500000000000000,SMU 100563
936,a44922cd-3201-3981-830d-2c291c7bcfdd,NM-00352,32.150227700000002,-108.826627500000001,ANIMAS,25S/19W-8B,,NM,BASIN AND RANGE,,,,,,,,,,46.090000000000003,a,,,218.000000000000000,,,,,,218.000000000000000,SMU 100563
937,88d66796-802d-362f-8a90-5bd2f498c092,NM-00354,32.133628100000003,-108.833627600000000,ANIMAS,25S/19W-18A,,NM,BASIN AND RANGE,,,,,,,,,,26.399999999999999,a,,,67.500000000000000,,,,,,67.500000000000000,SMU 100563
938,7713f323-5a31-332c-8e16-1c0c1ec5c973,NM-00358,31.942333399999999,-108.831626299999996,ANIMAS,27S/19W-19C,,NM,BASIN AND RANGE,,,,,,,,,,20.000000000000000,a,,,11.000000000000000,,,,,,11.000000000000000,SMU 100563
939,705cdb87-5dcc-3655-857b-7df439c05b83,NM-00363,31.921434000000001,-108.834626200000002,ANIMAS,27S/19W-31B,,NM,BASIN AND RANGE,,,,,,,,,,23.399999999999999,a,,,48.600000000000001,,,,,,48.600000000000001,SMU 100563
940,7acaffbc-84f6-3063-a87d-0905f6bd7116,NM-00364,31.926933999999999,-108.813625700000003,ANIMAS,27S/19W-29B,,NM,BASIN AND RANGE,,,,,,,,,,26.899999999999999,b,,,91.000000000000000,,,,,,91.000000000000000,SMU 100563
941,7acaffbc-84f6-3063-a87d-0905f6bd7116,NM-00364,31.926933999999999,-108.813625700000003,ANIMAS,27S/19W-29B,,NM,BASIN AND RANGE,,,,,,,,,,26.899999999999999,a,,,110.000000000000000,,,,,,110.000000000000000,SMU 100563
942,6812315d-ef01-3404-8b75-649cd6916399,NM-00368,31.869835299999998,-108.860626600000003,ANIMAS,28S/20W-14A,,NM,BASIN AND RANGE,,,,,,,,,,24.399999999999999,a,,,42.500000000000000,,,,,,42.500000000000000,SMU 100563
943,2fb0a048-ed3e-3b43-b78d-f18700ea40eb,NM-00371,32.501824499999998,-107.520593700000006,FLORIDA NEW MEXICO,21S/7E-1CD,,NM,BASIN AND RANGE,,,,,85.000000000000000,,,,,22.300000000000001,a,0.000000000000000,85.000000000000000,82.000000000000000,,,,,,82.000000000000000,SMU 100569
944,4e4628d4-b27e-3ccb-beae-b7303e7f6dae,NM-00375,31.910139900000001,-107.672294100000002,TRES HERMANAS NEW MEXICO,27S/8W-32DD,,NM,BASIN AND RANGE,,,,,85.000000000000000,,,,,23.000000000000000,a,0.000000000000000,85.000000000000000,43.000000000000000,,,,,,43.000000000000000,SMU 100571
