OID_,Latitude,Longitude
734,31.812505050290760,-108.537510191565914
735,31.812505051414551,-108.512510186327390
736,31.812505052538146,-108.487510181086250
737,31.812505053661543,-108.462510175842624
738,31.812505054784737,-108.437510170596383
739,31.812505055907714,-108.412510165347655
740,31.812505057030506,-108.387510160096369
741,31.812505058153082,-108.362510154842496
742,31.812505059275470,-108.337510149586123
743,31.812505060397665,-108.312510144327135
744,31.812505061519637,-108.287510139065674
745,31.812505062641417,-108.262510133801683
746,31.812505063762984,-108.237510128535064
747,31.812505064884359,-108.212510123265972
748,31.812505066005517,-108.187510117994293
749,31.812505067126470,-108.162510112720099
750,31.812505068247233,-108.137510107443404
751,31.812505069367784,-108.112510102164094
752,31.812505070488140,-108.087510096882312
753,31.812505071608275,-108.062510091597929
754,31.812505072728221,-108.037510086311073
755,31.812505073847962,-108.012510081021674
756,31.812505074967486,-107.987510075729702
757,31.812505076086801,-107.962510070435243
758,31.812505077205930,-107.937510065138213
759,31.812505078324836,-107.912510059838695
760,31.812505079443543,-107.887510054536648
761,31.812505080562044,-107.862510049232014
762,31.812505081680328,-107.837510043924937
763,31.812505082798424,-107.812510038615244
764,31.812505083916289,-107.787510033303093
765,31.812505085033987,-107.762510027988426
766,31.812505086151429,-107.737510022671160
767,31.812505087268701,-107.712510017351462
768,31.812505088385755,-107.687510012029165
769,31.812505089502590,-107.662510006704409
770,31.812505090619233,-107.637510001377137
771,31.812505091735655,-107.612509996047294
772,31.812505092851865,-107.587509990714963
773,31.812505093967872,-107.562509985380103
774,31.812505095083676,-107.537509980042756
775,31.812505096199260,-107.512509974702908
776,31.812505097314641,-107.487509969360488
777,31.812505098429821,-107.462509964015624
778,31.812505099544776,-107.437509958668173
779,31.812505100659525,-107.412509953318278
780,31.812505101774068,-107.387509947965853
781,31.812505102888398,-107.362509942610899
782,31.812505104002508,-107.337509937253486
783,31.812505105116429,-107.312509931893501
784,31.812505106230127,-107.287509926531072
785,31.812505107343611,-107.262509921166156
786,31.812505108456868,-107.237509915798654
787,31.812505109569951,-107.212509910428722
788,31.812505110682800,-107.187509905056231
789,31.812505111795435,-107.162509899681282
790,31.812505112907839,-107.137509894303861
791,31.812505114020073,-107.112509888923881
792,31.812505115132058,-107.087509883541458
793,31.812505116243855,-107.062509878156462
794,31.812505117355425,-107.037509872769064
795,31.812505118466788,-107.012509867379151
796,31.812505119577935,-106.987509861986709
797,31.812505120688865,-106.962509856591808
798,31.812505121799582,-106.937509851194378
799,31.812505122910078,-106.912509845794503
800,31.812505124020380,-106.887509840392156
801,31.812505125130443,-106.862509834987250
802,31.812505126240310,-106.837509829579915
803,31.812505127349951,-106.812509824170036
804,31.812505128459378,-106.787509818757741
805,31.812505129568596,-106.762509813342959
806,31.812505130677593,-106.737509807925647
807,31.812505131786367,-106.712509802505892
808,31.812505132894934,-106.687509797083621
809,31.812505134003281,-106.662509791658920
810,31.812505135111412,-106.637509786231746
811,31.812505136219340,-106.612509780802014
812,31.812505137327026,-106.587509775369895
813,31.837505031601989,-109.037510297348035
814,31.837505032732029,-109.012510292160499
815,31.837505033861870,-108.987510286970334
816,31.837505034991526,-108.962510281777654
817,31.837505036120973,-108.937510276582344
818,31.837505037250235,-108.912510271384534
819,31.837505038379273,-108.887510266184151
820,31.837505039508137,-108.862510260981139
821,31.837505040636788,-108.837510255775612
822,31.837505041765255,-108.812510250567485
823,31.837505042893518,-108.787510245356813
824,31.837505044021565,-108.762510240143612
825,31.837505045149417,-108.737510234927768
826,31.837505046277094,-108.712510229709423
827,31.837505047404544,-108.687510224488463
828,31.837505048531803,-108.662510219265002
829,31.837505049658859,-108.637510214038983
830,31.837505050785722,-108.612510208810349
831,31.837505051912377,-108.587510203579214
832,31.837505053038825,-108.562510198345464
833,31.837505054165074,-108.537510193109213
834,31.837505055291135,-108.512510187870419
835,31.837505056416969,-108.487510182629009
836,31.837505057542618,-108.462510177385099
837,31.837505058668064,-108.437510172138587
838,31.837505059793308,-108.412510166889575
839,31.837505060918346,-108.387510161638033
840,31.837505062043185,-108.362510156383848
841,31.837505063167832,-108.337510151127205
842,31.837505064292259,-108.312510145867947
843,31.837505065416483,-108.287510140606216
844,31.837505066540491,-108.262510135341927
845,31.837505067664328,-108.237510130075037
846,31.837505068787934,-108.212510124805661
847,31.837505069911352,-108.187510119533712
848,31.837505071034556,-108.162510114259234
849,31.837505072157562,-108.137510108982255
850,31.837505073280333,-108.112510103702661
851,31.837505074402944,-108.087510098420609
852,31.837505075525321,-108.062510093135941
853,31.837505076647499,-108.037510087848815
854,31.837505077769471,-108.012510082559132
855,31.837505078891240,-107.987510077266862
856,31.837505080012804,-107.962510071972119
857,31.837505081134154,-107.937510066674804
858,31.837505082255301,-107.912510061375002
859,31.837505083376229,-107.887510056072685
860,31.837505084496968,-107.862510050767767
861,31.837505085617476,-107.837510045460391
862,31.837505086737806,-107.812510040150414
863,31.837505087857917,-107.787510034837993
864,31.837505088977828,-107.762510029523028
865,31.837505090097512,-107.737510024205491
866,31.837505091216997,-107.712510018885496
867,31.837505092336279,-107.687510013562914
868,31.837505093455338,-107.662510008237874
869,31.837505094574205,-107.637510002910318
870,31.837505095692851,-107.612509997580176
871,31.837505096811274,-107.587509992247575
872,31.837505097929512,-107.562509986912431
873,31.837505099047515,-107.537509981574786
874,31.837505100165341,-107.512509976234654
875,31.837505101282943,-107.487509970891935
876,31.837505102400318,-107.462509965546772
877,31.837505103517493,-107.437509960199037
878,31.837505104634467,-107.412509954848872
879,31.837505105751209,-107.387509949496163
880,31.837505106867756,-107.362509944140896
881,31.837505107984086,-107.337509938783199
882,31.837505109100206,-107.312509933422930
883,31.837505110216117,-107.287509928060203
884,31.837505111331797,-107.262509922695003
885,31.837505112447289,-107.237509917327216
886,31.837505113562557,-107.212509911956985
887,31.837505114677619,-107.187509906584211
888,31.837505115792457,-107.162509901208963
889,31.837505116907085,-107.137509895831258
890,31.837505118021504,-107.112509890450980
891,31.837505119135702,-107.087509885068258
892,31.837505120249684,-107.062509879682977
893,31.837505121363449,-107.037509874295282
894,31.837505122477026,-107.012509868905070
895,31.837505123590361,-106.987509863512329
896,31.837505124703497,-106.962509858117130
897,31.837505125816406,-106.937509852719415
898,31.837505126929109,-106.912509847319242
899,31.837505128041585,-106.887509841916597
900,31.837505129153868,-106.862509836511407
901,31.837505130265914,-106.837509831103773
902,31.837505131377764,-106.812509825693610
903,31.837505132489362,-106.787509820281016
904,31.837505133600775,-106.762509814865936
905,31.837505134711947,-106.737509809448298
906,31.837505135822926,-106.712509804028272
907,31.837505136933679,-106.687509798605689
908,31.837505138044214,-106.662509793180703
909,31.837505139154519,-106.637509787753217
910,31.837505140264621,-106.612509782323215
911,31.862505035428907,-109.037510298900770
912,31.862505036561224,-109.012510293712964
913,31.862505037693335,-108.987510288522529
914,31.862505038825262,-108.962510283329578
915,31.862505039956982,-108.937510278133999
916,31.862505041088493,-108.912510272935918
917,31.862505042219830,-108.887510267735252
918,31.862505043350943,-108.862510262531970
919,31.862505044481878,-108.837510257326173
920,31.862505045612604,-108.812510252117761
921,31.862505046743134,-108.787510246906834
922,31.862505047873459,-108.762510241693349
923,31.862505049003577,-108.737510236477220
924,31.862505050133503,-108.712510231258619
925,31.862505051263234,-108.687510226037375
926,31.862505052392759,-108.662510220813644
927,31.862505053522060,-108.637510215587341
928,31.862505054651187,-108.612510210358437
929,31.862505055780087,-108.587510205127018
930,31.862505056908809,-108.562510199892998
931,31.862505058037314,-108.537510194656463
932,31.862505059165624,-108.512510189417398
933,31.862505060293728,-108.487510184175704
934,31.862505061421622,-108.462510178931510
935,31.862505062549321,-108.437510173684728
936,31.862505063676824,-108.412510168435446
937,31.862505064804115,-108.387510163183606
938,31.862505065931195,-108.362510157929165
939,31.862505067058088,-108.337510152672223
940,31.862505068184767,-108.312510147412695
941,31.862505069311236,-108.287510142150680
942,31.862505070437503,-108.262510136886107
943,31.862505071563564,-108.237510131618947
944,31.862505072689430,-108.212510126349272
945,31.862505073815079,-108.187510121077040
946,31.862505074940525,-108.162510115802291
947,31.862505076065773,-108.137510110525014
948,31.862505077190807,-108.112510105245164
949,31.862505078315628,-108.087510099962799
950,31.862505079440258,-108.062510094677862
951,31.862505080564667,-108.037510089390452
952,31.862505081688891,-108.012510084100484
953,31.862505082812888,-107.987510078807944
954,31.862505083936686,-107.962510073512917
955,31.862505085060288,-107.937510068215303
956,31.862505086183663,-107.912510062915231
957,31.862505087306825,-107.887510057612630
958,31.862505088429792,-107.862510052307428
959,31.862505089552528,-107.837510046999753
960,31.862505090675079,-107.812510041689507
961,31.862505091797420,-107.787510036376773
962,31.862505092919545,-107.762510031061538
963,31.862505094041481,-107.737510025743717
964,31.862505095163186,-107.712510020423423
965,31.862505096284675,-107.687510015100557
966,31.862505097405965,-107.662510009775232
967,31.862505098527041,-107.637510004447392
968,31.862505099647919,-107.612509999116966
969,31.862505100768576,-107.587509993784082
970,31.862505101889013,-107.562509988448625
971,31.862505103009259,-107.537509983110695
972,31.862505104129294,-107.512509977770279
973,31.862505105249106,-107.487509972427276
974,31.862505106368705,-107.462509967081829
975,31.862505107488108,-107.437509961733795
976,31.862505108607269,-107.412509956383332
977,31.862505109726239,-107.387509951030339
978,31.862505110844992,-107.362509945674773
979,31.862505111963536,-107.337509940316792
980,31.862505113081884,-107.312509934956225
981,31.862505114199976,-107.287509929593227
982,31.862505115317894,-107.262509924227714
983,31.862505116435582,-107.237509918859629
984,31.862505117553049,-107.212509913489129
985,31.862505118670313,-107.187509908116041
986,31.862505119787365,-107.162509902740510
987,31.862505120904196,-107.137509897362506
988,31.862505122020824,-107.112509891981929
989,31.862505123137211,-107.087509886598923
990,31.862505124253403,-107.062509881213344
991,31.862505125369385,-107.037509875825350
992,31.862505126485136,-107.012509870434855
993,31.862505127600681,-106.987509865041815
994,31.862505128715995,-106.962509859646318
995,31.862505129831117,-106.937509854248304
996,31.862505130946001,-106.912509848847833
997,31.862505132060697,-106.887509843444903
998,31.862505133175137,-106.862509838039387
999,31.862505134289389,-106.837509832631483
1000,31.862505135403417,-106.812509827221007
1001,31.862505136517221,-106.787509821808129
1002,31.862505137630809,-106.762509816392736
1003,31.862505138744190,-106.737509810974814
1004,31.862505139857344,-106.712509805554490
1005,31.862505140970271,-106.687509800131608
1006,31.862505142083002,-106.662509794706310
1007,31.862505143195495,-106.637509789278539
1008,31.887505039253643,-109.037510300457484
1009,31.887505040388223,-109.012510295269408
1010,31.887505041522626,-108.987510290078703
1011,31.887505042656819,-108.962510284885482
1012,31.887505043790814,-108.937510279689619
1013,31.887505044924612,-108.912510274491268
1014,31.887505046058205,-108.887510269290331
1015,31.887505047191588,-108.862510264086765
1016,31.887505048324797,-108.837510258880684
1017,31.887505049457786,-108.812510253672002
1018,31.887505050590573,-108.787510248460805
1019,31.887505051723160,-108.762510243247036
1020,31.887505052855541,-108.737510238030637
1021,31.887505053987727,-108.712510232811766
1022,31.887505055119721,-108.687510227590252
1023,31.887505056251495,-108.662510222366237
1024,31.887505057383066,-108.637510217139649
1025,31.887505058514446,-108.612510211910461
